FORTUNE,"11,748",56.83%,36.81%,0.74%,0.95%,2.49%,2.19%
BAIR,"11,740",92.78%,2.12%,1.08%,0.43%,1.47%,2.12%
DORMAN,"11,739",89.08%,5.38%,0.55%,0.89%,1.82%,2.29%
NEVILLE,"11,739",84.36%,10.89%,0.69%,0.41%,1.55%,2.10%
RAINS,"11,737",91.04%,2.22%,0.69%,1.25%,1.76%,3.04%
SMALLEY,"11,737",84.84%,9.42%,0.55%,0.80%,2.01%,2.38%
LAMAR,"11,733",51.14%,39.09%,0.86%,0.51%,2.57%,5.82%
HOLTON,"11,731",78.85%,15.94%,0.61%,0.32%,1.74%,2.54%
PATTEN,"11,730",84.83%,8.90%,1.03%,1.04%,2.19%,2.01%
HARLOW,"11,726",94.07%,1.30%,0.66%,0.51%,1.58%,1.88%
VUE,"11,717",0.45%,(S),97.83%,(S),1.05%,0.57%
MARX,"11,716",94.43%,1.14%,0.73%,0.46%,1.09%,2.14%
SOMMERS,"11,706",93.82%,1.67%,0.53%,0.50%,1.54%,1.94%
KOLB,"11,705",94.69%,0.38%,0.64%,0.77%,1.40%,2.12%
MORRELL,"11,700",83.52%,9.24%,0.64%,0.73%,1.79%,4.08%
HAVENS,"11,699",93.28%,1.06%,0.53%,0.53%,1.79%,2.81%
BRICE,"11,697",48.09%,45.09%,0.52%,0.53%,2.77%,3.00%
FINNEGAN,"11,695",95.22%,0.45%,0.74%,0.11%,1.31%,2.16%
SOARES,"11,694",74.30%,8.41%,4.14%,0.37%,4.73%,8.06%
GODOY,"11,690",6.67%,1.09%,2.87%,0.33%,0.41%,88.63%
CARL,"11,689",88.12%,4.00%,1.40%,2.09%,1.61%,2.79%
HILDEBRAND,"11,687",94.29%,0.66%,0.52%,0.68%,1.29%,2.56%
MERINO,"11,684",8.43%,0.28%,1.57%,0.52%,0.21%,88.98%
RAWLS,"11,679",52.85%,41.60%,0.39%,0.52%,2.48%,2.16%
RAO,"11,672",17.02%,0.27%,78.55%,0.16%,2.91%,1.09%
MELLO,"11,670",89.56%,0.99%,0.83%,0.30%,1.71%,6.62%
BLAKELY,"11,669",62.80%,30.64%,0.46%,0.52%,2.75%,2.83%
MCALISTER,"11,665",83.11%,11.63%,0.32%,0.74%,1.90%,2.30%
LYMAN,"11,664",88.60%,3.80%,1.47%,0.90%,2.73%,2.51%
HARKINS,"11,662",90.48%,4.16%,0.63%,0.81%,1.95%,1.96%
SOMMER,"11,662",94.67%,0.28%,0.73%,0.63%,1.29%,2.40%
MCHENRY,"11,660",76.81%,16.96%,0.51%,1.01%,2.34%,2.37%
CASON,"11,657",64.44%,30.21%,0.49%,0.69%,2.13%,2.04%
FAULK,"11,656",70.24%,24.98%,0.32%,0.69%,1.88%,1.90%
WHARTON,"11,656",73.32%,20.03%,0.75%,0.45%,2.63%,2.81%
BIGELOW,"11,650",86.76%,7.79%,0.79%,0.45%,2.14%,2.07%
HELM,"11,649",86.39%,7.58%,0.86%,0.63%,2.42%,2.12%
BULL,"11,646",86.12%,8.29%,0.62%,1.19%,1.23%,2.54%
DOCKERY,"11,644",65.97%,29.31%,0.26%,0.43%,2.04%,1.99%
THAI,"11,644",2.23%,(S),95.61%,(S),1.41%,0.58%
MATIAS,"11,635",11.82%,0.86%,8.92%,0.21%,0.98%,77.21%
BOLAND,"11,631",91.70%,2.18%,0.86%,0.43%,1.51%,3.31%
SPAIN,"11,628",73.07%,20.06%,0.64%,1.01%,2.46%,2.74%
JAIN,"11,626",3.54%,0.25%,93.35%,0.34%,1.74%,0.79%
COWART,"11,621",81.22%,14.22%,0.30%,0.56%,1.94%,1.77%
BROTHERS,"11,619",79.12%,15.60%,0.48%,0.71%,2.01%,2.07%
FINE,"11,618",91.71%,2.01%,1.67%,0.65%,1.64%,2.32%
ALCARAZ,"11,616",3.19%,0.21%,3.37%,0.23%,0.22%,92.77%
PULLIAM,"11,613",66.49%,27.71%,0.48%,1.02%,2.51%,1.79%
BENNER,"11,612",94.40%,1.27%,0.47%,0.62%,1.07%,2.17%
SCANLON,"11,610",95.41%,0.42%,0.75%,0.22%,1.11%,2.09%
NOLASCO,"11,609",3.85%,0.33%,5.31%,0.11%,0.49%,89.91%
MENENDEZ,"11,609",12.34%,1.13%,0.33%,0.04%,0.19%,85.98%
WALLIS,"11,594",90.41%,2.75%,0.78%,1.26%,1.82%,2.98%
JACOBO,"11,590",2.93%,0.18%,0.77%,0.22%,0.21%,95.69%
BRANSON,"11,587",85.03%,8.82%,0.51%,0.77%,2.09%,2.78%
SIMPKINS,"11,585",64.80%,30.10%,0.41%,0.42%,2.43%,1.84%
RAMON,"11,582",10.83%,1.25%,1.29%,3.07%,0.42%,83.15%
WHATLEY,"11,579",69.44%,22.96%,0.42%,0.55%,2.07%,4.55%
LEWANDOWSKI,"11,577",95.59%,0.41%,0.54%,0.22%,1.18%,2.06%
QUINONEZ,"11,576",3.70%,0.35%,0.32%,0.14%,0.17%,95.33%
CEPEDA,"11,572",3.94%,1.07%,3.32%,(S),(S),90.72%
WATTERS,"11,569",83.56%,10.88%,0.56%,0.74%,2.05%,2.20%
BOTELLO,"11,569",6.41%,0.16%,0.13%,0.21%,0.17%,92.92%
BARCLAY,"11,568",80.17%,14.18%,0.75%,0.43%,1.75%,2.72%
GRISSOM,"11,563",78.03%,16.82%,0.36%,0.66%,1.86%,2.27%
CADENA,"11,560",6.25%,0.35%,0.30%,0.17%,0.24%,92.68%
CANFIELD,"11,560",94.12%,1.11%,0.64%,0.36%,1.60%,2.17%
EDGE,"11,556",80.75%,13.49%,0.39%,1.15%,2.00%,2.22%
COTA,"11,554",28.86%,0.37%,0.41%,1.14%,0.69%,68.53%
PERRIN,"11,550",80.64%,13.87%,0.75%,0.58%,2.33%,1.83%
MCADAMS,"11,547",86.31%,8.59%,0.46%,0.72%,1.86%,2.06%
HARO,"11,547",8.62%,0.57%,1.00%,0.22%,0.30%,89.30%
KEELER,"11,546",90.52%,3.51%,0.77%,0.88%,1.98%,2.33%
PEREA,"11,546",10.83%,0.42%,1.97%,0.89%,0.36%,85.54%
MENARD,"11,543",85.48%,8.07%,0.52%,1.72%,1.39%,2.82%
RICCI,"11,534",93.02%,0.51%,0.61%,0.13%,0.94%,4.79%
BURKHOLDER,"11,532",97.55%,0.28%,0.32%,0.14%,0.62%,1.09%
POINDEXTER,"11,531",51.49%,41.58%,0.40%,0.95%,3.44%,2.14%
COYNE,"11,525",95.36%,0.30%,0.67%,0.30%,1.45%,1.92%
SHACKELFORD,"11,525",77.31%,17.11%,0.51%,0.90%,2.13%,2.03%
ELLINGTON,"11,522",62.74%,31.00%,0.49%,0.43%,2.25%,3.09%
KRIEGER,"11,521",95.04%,0.58%,0.65%,0.30%,1.26%,2.16%
RIDLEY,"11,521",51.23%,41.52%,0.44%,1.48%,3.20%,2.13%
TROUTMAN,"11,519",79.80%,15.64%,0.44%,0.62%,1.68%,1.82%
TELLO,"11,512",8.54%,0.58%,0.69%,0.23%,0.30%,89.65%
NIELSON,"11,511",93.88%,0.78%,0.72%,0.58%,1.43%,2.60%
CARY,"11,506",81.99%,12.62%,0.61%,0.54%,1.74%,2.50%
IRBY,"11,506",50.96%,44.19%,0.42%,0.35%,2.12%,1.96%
RUELAS,"11,505",3.23%,0.14%,0.62%,0.39%,0.17%,95.45%
GRIGSBY,"11,501",68.48%,24.28%,0.61%,1.41%,2.76%,2.46%
PAULINO,"11,500",10.25%,1.38%,7.83%,0.13%,1.40%,79.00%
MACIEL,"11,500",17.82%,0.55%,0.23%,0.16%,0.41%,80.83%
STEFFEN,"11,494",95.58%,0.30%,0.71%,0.23%,1.24%,1.93%
BLALOCK,"11,493",81.56%,12.76%,0.30%,1.57%,1.57%,2.24%
LEVESQUE,"11,490",94.41%,0.85%,0.59%,0.52%,1.49%,2.13%
FORSYTHE,"11,489",90.07%,4.33%,0.57%,0.74%,1.69%,2.60%
NEWBY,"11,483",70.63%,23.76%,0.57%,0.66%,2.28%,2.10%
LOR,"11,479",1.40%,(S),96.59%,(S),1.14%,0.60%
SAMPLE,"11,471",68.43%,25.25%,0.66%,0.46%,2.44%,2.75%
BARBEE,"11,470",71.34%,23.04%,0.47%,0.69%,2.29%,2.16%
BUTTERFIELD,"11,468",90.89%,3.14%,0.76%,0.95%,2.14%,2.13%
FRANZ,"11,462",94.04%,0.38%,0.99%,0.32%,1.02%,3.25%
KEANE,"11,459",92.66%,1.55%,1.34%,0.17%,1.68%,2.58%
GOOCH,"11,453",75.32%,19.51%,0.88%,0.52%,1.73%,2.04%
BAUMGARTNER,"11,448",95.13%,0.46%,0.65%,0.37%,1.46%,1.94%
DEVORE,"11,445",86.01%,6.47%,0.53%,1.14%,1.73%,4.12%
HYMAN,"11,436",61.91%,32.68%,0.53%,0.28%,1.72%,2.88%
WENZEL,"11,432",95.49%,0.34%,0.68%,0.23%,1.16%,2.10%
JANSSEN,"11,423",95.33%,0.28%,0.64%,0.33%,1.13%,2.29%
LAUER,"11,414",95.72%,0.30%,0.69%,0.13%,1.04%,2.12%
GRESHAM,"11,412",61.48%,33.18%,0.45%,0.38%,2.26%,2.26%
FENNELL,"11,410",65.96%,28.44%,0.39%,0.37%,2.03%,2.80%
VEST,"11,405",91.29%,3.72%,0.31%,1.03%,1.53%,2.13%
SCHMID,"11,400",95.47%,0.23%,0.84%,0.36%,1.15%,1.95%
GROGAN,"11,400",87.80%,7.28%,0.56%,0.58%,1.69%,2.09%
RUPP,"11,399",95.31%,0.34%,0.69%,0.23%,1.29%,2.14%
CORRIGAN,"11,396",95.10%,0.37%,0.68%,0.14%,1.22%,2.48%
BREEDEN,"11,395",88.82%,6.28%,0.42%,0.59%,2.03%,1.86%
GOSSETT,"11,389",86.92%,7.77%,0.37%,0.76%,1.81%,2.38%
CAUSEY,"11,387",74.30%,21.63%,0.39%,0.39%,1.69%,1.60%
WAUGH,"11,387",85.52%,9.06%,0.58%,0.83%,1.87%,2.14%
ROUSH,"11,386",96.44%,0.26%,0.51%,0.30%,1.26%,1.22%
ZAMUDIO,"11,384",4.35%,0.14%,0.58%,0.13%,0.12%,94.68%
MANCINI,"11,382",94.68%,0.39%,0.52%,0.10%,0.82%,3.50%
WITHERS,"11,381",73.81%,20.47%,0.62%,0.52%,2.17%,2.41%
SISSON,"11,380",90.48%,4.16%,0.59%,0.77%,1.92%,2.07%
PEPPER,"11,374",89.09%,5.15%,0.71%,0.62%,1.90%,2.53%
CHOATE,"11,372",89.69%,3.15%,0.60%,1.76%,2.32%,2.49%
TOLENTINO,"11,371",5.46%,0.56%,44.26%,0.11%,4.49%,45.12%
WHELAN,"11,363",95.07%,0.39%,0.68%,0.20%,1.22%,2.44%
YAN,"11,354",2.97%,(S),94.06%,(S),1.07%,1.33%
MCNEELY,"11,350",84.03%,10.65%,0.55%,0.57%,1.96%,2.25%
CORRALES,"11,348",5.30%,0.30%,3.56%,0.40%,0.34%,90.10%
MURRELL,"11,347",53.52%,40.58%,0.38%,0.40%,2.68%,2.44%
BROWNLEE,"11,344",58.17%,37.42%,0.57%,0.31%,1.74%,1.79%
FULTZ,"11,342",85.05%,10.34%,0.34%,0.52%,1.99%,1.76%
HARLAN,"11,339",83.72%,8.54%,0.93%,2.09%,2.05%,2.66%
LINDQUIST,"11,337",94.40%,0.75%,0.73%,0.43%,1.68%,2.01%
GOODEN,"11,335",31.87%,61.99%,0.30%,1.09%,2.30%,2.45%
WHITESIDE,"11,334",64.22%,29.37%,0.63%,0.39%,2.78%,2.61%
GARDINER,"11,331",85.54%,9.12%,0.60%,0.47%,1.71%,2.56%
RODAS,"11,327",7.12%,0.39%,0.74%,0.13%,0.25%,91.37%
HAGGERTY,"11,320",88.72%,6.35%,0.49%,0.36%,1.73%,2.34%
SHULER,"11,315",69.76%,26.02%,0.38%,0.54%,1.51%,1.79%
GARVEY,"11,307",89.63%,5.24%,0.86%,0.32%,1.48%,2.47%
CARDOSO,"11,304",33.53%,6.02%,0.96%,0.14%,0.68%,58.66%
CARMAN,"11,302",89.97%,2.65%,0.89%,1.34%,2.00%,3.15%
NETTLES,"11,302",57.08%,38.30%,0.36%,0.40%,1.94%,1.92%
BURDETTE,"11,284",87.73%,7.13%,0.33%,0.79%,1.71%,2.32%
VILLAGOMEZ,"11,282",3.05%,0.23%,2.18%,0.06%,0.46%,94.02%
APODACA,"11,280",12.50%,0.26%,0.44%,1.24%,0.52%,85.04%
ROYER,"11,279",92.40%,2.88%,0.58%,0.48%,1.35%,2.31%
COLBY,"11,278",93.16%,1.63%,0.80%,0.47%,1.70%,2.23%
DAILY,"11,276",85.08%,8.86%,0.73%,0.61%,1.95%,2.77%
HAMMONS,"11,273",84.56%,9.10%,0.33%,1.75%,2.15%,2.12%
PEMBERTON,"11,272",78.14%,15.03%,0.35%,1.67%,2.05%,2.76%
WELLMAN,"11,260",92.21%,3.27%,0.40%,0.67%,1.43%,2.02%
MONTAGUE,"11,258",66.10%,27.51%,0.60%,0.84%,2.07%,2.89%
GASPAR,"11,251",25.90%,0.68%,6.00%,0.33%,1.67%,65.42%
PAULSEN,"11,243",94.45%,0.36%,0.83%,0.71%,1.43%,2.21%
HARWOOD,"11,238",92.03%,1.25%,0.54%,1.71%,1.46%,3.02%
CASTELLANO,"11,238",51.38%,0.42%,2.68%,0.15%,1.16%,44.22%
VICTOR,"11,234",46.96%,30.97%,4.84%,3.12%,2.58%,11.52%
STANFIELD,"11,229",80.47%,13.97%,0.61%,0.47%,1.97%,2.50%
BRONSON,"11,229",75.69%,18.27%,0.69%,0.63%,2.14%,2.59%
RUVALCABA,"11,220",1.68%,0.08%,0.08%,0.15%,0.06%,97.95%
NEWSOM,"11,218",75.31%,18.24%,0.63%,0.84%,2.27%,2.71%
SHIPP,"11,217",69.70%,24.79%,0.54%,0.64%,2.12%,2.20%
WREN,"11,211",75.97%,18.10%,0.62%,0.71%,2.19%,2.41%
DAO,"11,211",1.71%,0.88%,94.37%,0.08%,1.92%,1.03%
SAGE,"11,207",89.42%,1.53%,0.85%,3.23%,1.96%,3.02%
BROCKMAN,"11,204",87.09%,7.91%,0.64%,0.52%,1.62%,2.22%
NINO,"11,202",8.37%,0.54%,1.99%,0.27%,0.38%,88.45%
PARENT,"11,193",92.70%,1.90%,0.74%,0.89%,1.77%,1.99%
LENZ,"11,191",94.62%,0.48%,0.74%,0.31%,1.26%,2.58%
KECK,"11,186",94.38%,0.84%,0.59%,0.50%,1.43%,2.26%
HOUGHTON,"11,184",92.52%,2.07%,0.50%,0.76%,1.69%,2.46%
NOE,"11,182",90.87%,0.78%,1.82%,0.55%,1.71%,4.27%
BUNN,"11,180",80.50%,14.09%,1.04%,0.55%,2.08%,1.74%
SOUTH,"11,178",88.15%,6.03%,0.87%,0.49%,1.87%,2.59%
KOPP,"11,175",95.70%,0.21%,0.66%,0.23%,1.37%,1.83%
SNOWDEN,"11,171",59.77%,34.38%,0.35%,0.48%,2.98%,2.03%
MARTELL,"11,158",65.51%,1.85%,0.63%,2.89%,1.76%,27.37%
BRUNS,"11,158",95.01%,1.34%,0.50%,0.32%,0.99%,1.83%
BOYLES,"11,156",88.00%,6.14%,0.76%,0.64%,2.23%,2.23%
CAMARENA,"11,154",3.69%,0.17%,0.17%,0.19%,0.17%,95.61%
MOE,"11,150",85.08%,2.92%,7.45%,0.39%,2.22%,1.94%
HERZOG,"11,146",95.75%,0.37%,0.49%,0.13%,1.09%,2.17%
KIEFER,"11,141",95.07%,0.21%,0.67%,0.22%,1.28%,2.55%
CLARY,"11,139",86.34%,8.44%,0.54%,0.60%,1.91%,2.17%
AYRES,"11,139",88.45%,5.85%,0.60%,0.40%,1.91%,2.78%
AMIN,"11,137",15.28%,7.33%,70.93%,0.25%,4.46%,1.75%
WARDEN,"11,135",87.74%,5.33%,0.51%,0.91%,2.51%,3.00%
MUIR,"11,130",88.31%,5.76%,0.83%,0.46%,1.52%,3.13%
SAMSON,"11,123",62.88%,9.00%,20.72%,0.76%,3.39%,3.25%
EZELL,"11,121",68.96%,26.50%,0.31%,0.57%,1.83%,1.84%
SWITZER,"11,114",90.96%,3.65%,0.67%,0.43%,1.66%,2.63%
PARDO,"11,104",20.48%,1.52%,1.88%,0.14%,0.51%,75.46%
MULLIN,"11,103",91.44%,3.14%,0.46%,0.81%,1.86%,2.29%
ELLER,"11,103",93.57%,1.48%,0.54%,0.98%,1.41%,2.02%
INFANTE,"11,102",14.59%,0.39%,4.07%,0.13%,0.26%,80.56%
KROLL,"11,098",94.50%,0.42%,0.81%,0.35%,1.55%,2.36%
RIVERO,"11,096",9.02%,0.78%,2.14%,0.10%,0.35%,87.61%
SAUCEDA,"11,093",6.08%,0.48%,0.41%,0.28%,0.31%,92.44%
ZIELINSKI,"11,087",95.82%,0.33%,0.52%,0.14%,1.03%,2.16%
JEFFREY,"11,085",76.72%,16.58%,0.94%,0.38%,2.14%,3.25%
RAGAN,"11,081",88.48%,2.68%,4.12%,0.58%,1.53%,2.61%
BOSTIC,"11,079",52.61%,42.76%,0.23%,0.46%,2.19%,1.74%
KREBS,"11,067",95.84%,0.24%,0.48%,0.27%,1.26%,1.91%
CAMARILLO,"11,066",4.67%,0.32%,2.10%,0.20%,0.56%,92.16%
URENA,"11,066",3.54%,0.54%,0.44%,0.17%,0.17%,95.13%
PEEK,"11,062",84.67%,10.11%,0.45%,0.53%,2.00%,2.24%
SEELEY,"11,061",92.43%,1.87%,0.68%,0.93%,1.98%,2.11%
STRAND,"11,051",90.32%,4.94%,0.59%,0.43%,1.62%,2.10%
WYMAN,"11,051",91.37%,3.13%,0.81%,0.89%,1.41%,2.40%
GROOMS,"11,045",77.58%,17.19%,0.30%,1.29%,2.18%,1.45%
BEERS,"11,043",94.60%,0.34%,0.54%,0.43%,1.63%,2.45%
BARBA,"11,043",19.36%,0.45%,3.69%,0.09%,0.53%,75.87%
FREITAS,"11,041",80.17%,1.77%,3.60%,0.26%,5.98%,8.21%
BYRNES,"11,039",95.33%,0.51%,0.60%,0.34%,1.29%,1.95%
NESS,"11,037",93.88%,0.85%,1.00%,0.73%,1.61%,1.93%
ESTEVEZ,"11,032",5.55%,0.44%,0.38%,0.05%,0.16%,93.42%
ALANIS,"11,029",4.65%,0.28%,0.29%,0.16%,0.12%,94.50%
MORLEY,"11,028",91.24%,3.36%,0.63%,0.48%,1.40%,2.89%
KEEFE,"11,028",95.45%,0.26%,0.68%,0.28%,1.31%,2.01%
LLAMAS,"11,028",4.33%,0.28%,3.78%,0.07%,0.24%,91.29%
BRACKETT,"11,027",83.24%,10.69%,0.53%,1.29%,2.03%,2.22%
LIVELY,"11,026",87.93%,6.79%,0.56%,0.54%,1.84%,2.34%
LEAHY,"11,014",95.41%,0.30%,0.63%,0.21%,1.21%,2.24%
SELL,"11,014",95.05%,0.64%,0.95%,0.39%,1.00%,1.96%
MORTENSEN,"11,013",93.48%,0.37%,0.92%,0.30%,1.53%,3.40%
DOMINGO,"11,012",7.95%,2.25%,55.38%,1.18%,6.05%,27.19%
FANNING,"11,007",88.27%,6.54%,0.46%,0.88%,1.84%,2.01%
PALUMBO,"11,005",94.91%,0.32%,0.65%,0.05%,0.98%,3.09%
HARTMANN,"11,000",95.03%,0.32%,0.91%,0.22%,1.32%,2.21%
DIAL,"10,997",67.35%,12.17%,1.67%,9.48%,2.06%,7.27%
PINO,"10,993",28.27%,1.54%,1.81%,7.28%,0.76%,60.34%
NEEDHAM,"10,983",90.39%,3.48%,0.97%,1.40%,1.53%,2.23%
WHEAT,"10,979",81.59%,12.55%,0.52%,0.62%,2.19%,2.53%
TSAI,"10,968",1.75%,(S),94.57%,(S),2.86%,0.67%
NAGLE,"10,963",93.53%,0.69%,2.13%,0.20%,1.35%,2.10%
SIFUENTES,"10,954",4.63%,0.19%,0.16%,0.15%,0.15%,94.72%
HAMEL,"10,944",93.41%,1.20%,0.63%,0.62%,1.82%,2.32%
LANDEROS,"10,934",3.59%,0.18%,0.11%,0.15%,0.12%,95.86%
MASSIE,"10,920",81.90%,12.29%,0.61%,0.36%,2.20%,2.64%
PEDROZA,"10,918",4.60%,0.18%,0.33%,0.14%,0.16%,94.59%
MOREY,"10,894",91.08%,1.24%,1.06%,0.80%,1.54%,4.29%
LARIOS,"10,887",3.68%,0.19%,0.48%,0.19%,0.14%,95.32%
DEES,"10,887",79.64%,15.05%,0.51%,1.10%,1.94%,1.76%
BRANT,"10,886",84.82%,8.63%,0.46%,2.06%,1.81%,2.22%
CARVALHO,"10,877",76.84%,4.96%,4.12%,0.12%,5.31%,8.64%
MIGUEL,"10,861",13.31%,3.11%,13.72%,4.90%,2.73%,62.23%
AGEE,"10,857",68.96%,25.85%,0.42%,0.43%,2.49%,1.84%
ELROD,"10,851",93.53%,2.35%,0.29%,0.69%,1.42%,1.72%
MCLEMORE,"10,850",63.44%,28.56%,0.43%,1.87%,3.32%,2.38%
KUNTZ,"10,848",95.42%,0.52%,0.55%,0.60%,1.24%,1.67%
PAK,"10,846",3.78%,(S),92.02%,(S),3.10%,0.88%
OTOOLE,"10,842",95.31%,0.46%,0.68%,0.15%,0.98%,2.43%
HARDWICK,"10,841",75.12%,19.27%,0.48%,0.99%,2.05%,2.09%
SKIDMORE,"10,841",92.55%,2.14%,0.43%,1.53%,1.35%,2.00%
SEIBERT,"10,826",95.10%,1.05%,0.56%,0.25%,1.03%,2.00%
WORRELL,"10,821",71.56%,22.22%,0.95%,0.43%,1.74%,3.11%
BRISENO,"10,821",4.86%,0.20%,0.25%,0.33%,0.14%,94.21%
NOLEN,"10,820",78.19%,16.42%,0.59%,0.53%,2.17%,2.10%
HARDESTY,"10,817",92.38%,2.24%,0.67%,0.43%,1.88%,2.41%
PAULEY,"10,809",92.45%,3.10%,0.44%,0.47%,1.33%,2.20%
HADDAD,"10,804",90.25%,1.02%,0.85%,0.11%,4.04%,3.73%
REITER,"10,802",94.99%,0.22%,0.68%,0.80%,1.23%,2.08%
DUNAWAY,"10,798",91.20%,4.22%,0.65%,0.36%,1.61%,1.95%
VAN,"10,798",22.18%,6.30%,67.23%,0.39%,2.10%,1.81%
ROBINS,"10,797",75.19%,18.78%,1.00%,0.45%,2.32%,2.26%
LANEY,"10,796",82.92%,11.81%,0.46%,0.79%,2.02%,2.00%
CUSTER,"10,790",93.41%,1.57%,0.61%,1.01%,1.49%,1.91%
GAITHER,"10,790",55.35%,38.57%,0.39%,0.65%,2.70%,2.34%
VICENTE,"10,789",11.07%,2.54%,9.55%,2.11%,1.10%,73.63%
WOLFORD,"10,789",91.83%,3.51%,0.78%,0.38%,1.57%,1.93%
DANNER,"10,786",83.91%,10.85%,0.53%,0.49%,2.01%,2.21%
GATLIN,"10,785",66.10%,28.28%,0.33%,0.54%,2.12%,2.62%
DUNNING,"10,784",80.64%,13.82%,0.49%,0.70%,2.10%,2.25%
SALCIDO,"10,776",6.59%,0.32%,0.22%,1.15%,0.25%,91.46%
WILDE,"10,766",94.64%,0.64%,0.54%,0.67%,1.17%,2.34%
SOMERS,"10,762",91.29%,2.56%,1.25%,0.46%,1.58%,2.85%
DELAGARZA,"10,759",7.63%,0.13%,0.23%,0.16%,0.16%,91.69%
PLUNKETT,"10,758",85.34%,8.47%,1.13%,0.58%,2.13%,2.35%
MCCLOSKEY,"10,756",93.73%,0.58%,0.67%,1.46%,1.19%,2.37%
MENDIOLA,"10,752",6.64%,0.31%,14.69%,0.15%,3.02%,75.19%
MEDLIN,"10,750",90.50%,4.78%,0.28%,0.68%,1.75%,2.01%
MILLAN,"10,733",11.26%,0.60%,3.37%,0.11%,0.47%,84.19%
BOEHM,"10,730",95.81%,0.24%,0.56%,0.30%,1.11%,1.99%
MARR,"10,724",88.34%,4.26%,1.91%,0.64%,2.02%,2.82%
DRURY,"10,721",94.73%,0.42%,0.45%,0.63%,1.46%,2.30%
LENNON,"10,720",79.90%,14.50%,0.69%,0.29%,1.86%,2.77%
MARCH,"10,719",77.95%,16.06%,0.68%,0.41%,2.11%,2.79%
HORAN,"10,711",92.40%,0.68%,0.54%,0.19%,1.15%,5.04%
CHRISTENSON,"10,707",94.10%,0.53%,0.66%,0.64%,1.64%,2.42%
ARANA,"10,698",12.87%,1.62%,3.90%,0.10%,1.39%,80.12%
JOSE,"10,697",15.07%,2.56%,36.92%,5.95%,2.09%,37.40%
BEAULIEU,"10,695",88.75%,2.69%,0.70%,3.94%,1.96%,1.95%
BONE,"10,692",83.82%,8.54%,1.03%,0.71%,1.66%,4.24%
FENG,"10,687",1.89%,(S),96.40%,(S),1.06%,0.41%
ENG,"10,682",13.50%,(S),77.38%,(S),5.96%,2.79%
FARROW,"10,672",65.94%,27.46%,0.52%,1.09%,2.87%,2.13%
ISLAM,"10,670",3.43%,3.89%,87.78%,0.49%,3.33%,1.09%
STOWE,"10,668",84.15%,10.25%,0.64%,0.54%,1.84%,2.58%
OLGUIN,"10,660",6.83%,0.38%,0.29%,0.99%,0.38%,91.12%
YOUNGER,"10,658",64.46%,28.15%,0.80%,0.60%,2.96%,3.04%
TORO,"10,650",14.92%,1.08%,0.69%,0.86%,0.56%,81.88%
KITCHENS,"10,647",82.76%,12.23%,0.49%,0.57%,1.73%,2.23%
LIBBY,"10,631",94.43%,0.90%,0.64%,0.84%,1.48%,1.71%
CLAWSON,"10,631",92.85%,2.32%,0.54%,0.98%,1.38%,1.93%
CRIDER,"10,621",89.82%,5.60%,0.56%,0.31%,1.96%,1.75%
NEWKIRK,"10,620",60.99%,33.74%,0.39%,0.49%,2.29%,2.11%
MALCOLM,"10,618",65.17%,29.83%,0.41%,0.70%,1.70%,2.19%
MONTENEGRO,"10,606",6.89%,0.45%,3.43%,0.14%,0.51%,88.57%
GULLEY,"10,605",57.77%,37.01%,0.34%,0.49%,2.37%,2.03%
MAPLES,"10,603",89.04%,5.90%,0.35%,0.82%,1.90%,1.99%
GALARZA,"10,601",5.51%,0.75%,0.32%,0.12%,0.26%,93.04%
WENGER,"10,596",96.36%,0.40%,0.45%,0.16%,1.04%,1.59%
ZELLER,"10,595",94.93%,0.50%,0.49%,0.36%,1.28%,2.44%
CARBONE,"10,591",93.20%,0.37%,0.54%,0.31%,1.03%,4.55%
MAXEY,"10,584",73.20%,20.36%,0.64%,0.91%,2.50%,2.39%
NARVAEZ,"10,579",5.13%,0.62%,3.02%,0.10%,0.45%,90.66%
PENG,"10,575",2.61%,0.38%,76.04%,0.05%,1.24%,19.69%
PICHARDO,"10,572",3.42%,0.58%,0.22%,0.21%,0.09%,95.49%
STEPP,"10,571",90.40%,4.76%,0.40%,0.86%,1.89%,1.69%
FLOREZ,"10,570",9.39%,0.56%,0.82%,0.72%,0.45%,88.05%
TERRAZAS,"10,569",5.29%,0.21%,0.25%,0.46%,0.18%,93.61%
AHN,"10,567",3.44%,0.14%,93.82%,0.00%,2.21%,0.39%
MCINTIRE,"10,566",92.27%,2.28%,0.51%,0.79%,1.61%,2.55%
PULLEN,"10,565",78.03%,16.79%,0.50%,0.56%,1.86%,2.25%
PHELAN,"10,562",92.98%,1.30%,0.64%,0.77%,1.44%,2.87%
PARRY,"10,555",90.79%,3.21%,1.15%,0.41%,1.77%,2.67%
CHARLTON,"10,555",79.64%,14.89%,0.63%,0.49%,1.98%,2.37%
VAIL,"10,554",86.42%,4.94%,1.02%,0.44%,1.96%,5.22%
SCHROCK,"10,549",95.94%,0.62%,0.37%,0.47%,1.20%,1.39%
HILLER,"10,546",87.02%,7.98%,0.46%,0.33%,1.56%,2.64%
IGLESIAS,"10,546",8.03%,0.45%,3.09%,0.08%,0.48%,87.87%
BAYER,"10,544",94.79%,0.68%,0.71%,0.11%,0.93%,2.77%
SAGER,"10,541",92.54%,2.12%,1.32%,0.33%,1.72%,1.97%
KINDER,"10,539",90.32%,4.72%,0.74%,0.48%,1.42%,2.32%
